date,flows,bytes,packets
2013-04-13 03:30,228,273366,2339
2013-04-13 03:35,250,306193,2970
2013-04-13 03:40,251,297139,2732
2013-04-13 03:45,254,313286,3067
2013-04-13 03:50,257,345401,3650
2013-04-13 03:55,302,362362,3891
2013-04-13 03:59,218,267771,2747
2013-04-13 04:05,208,284151,2782
2013-04-13 04:10,269,350786,3837
2013-04-13 04:15,281,348389,3825
2013-04-13 04:20,266,351028,3740
2013-04-13 04:25,275,369069,3889
2013-04-13 04:30,269,334805,3347
2013-04-13 04:35,244,333119,3450
2013-04-13 04:40,269,350514,3681
2013-04-13 04:45,228,263313,2460
2013-04-13 04:50,206,246709,2206
2013-04-13 04:55,169,248460,2413
2013-04-13 04:59,162,242216,2565
2013-04-13 05:05,251,321350,3407
2013-04-13 05:10,199,280380,2721
2013-04-13 05:15,214,275738,2561
2013-04-13 05:20,243,295518,2880
2013-04-13 05:25,211,285376,2667
2013-04-13 05:30,201,260850,2357
2013-04-13 05:35,206,267686,2568
2013-04-13 05:40,241,311685,3225
2013-04-13 05:45,2044,466485,6163
2013-04-13 05:50,2976,548444,7736
2013-04-13 05:55,3212,547518,7608
2013-04-13 05:59,2725,478436,6802
2013-04-13 06:05,3254,563219,7916
2013-04-13 06:10,2010,423100,5385
2013-04-13 06:15,1264,307863,3377
2013-04-13 06:20,1429,343845,3912
2013-04-13 06:25,836,294523,3072
2013-04-13 06:30,840,277772,2818
2013-04-13 06:35,827,356792,4136
2013-04-13 06:40,788,264637,2506
2013-04-13 06:45,832,287993,3005
2013-04-13 06:50,808,266183,2761
2013-04-13 06:55,1243,12292984,222228
2013-04-13 06:59,9687,65394380,1120273
2013-04-13 07:05,43605,242115180,2114649
2013-04-13 07:10,10555,818102401,2225362
2013-04-13 07:15,4296,949015938,2324982
2013-04-13 07:20,3776,393267137,2040506
2013-04-13 07:25,4823,188747854,1916845
2013-04-13 07:30,7914,118120442,1844017
2013-04-13 07:35,7987,107328768,1818853
2013-04-13 07:40,7178,75279372,1339782
2013-04-13 07:45,6162,39220308,694451
2013-04-13 07:50,5747,25657232,451736
2013-04-13 07:55,5699,22740160,396922
2013-04-13 07:59,6204,21799694,377857
2013-04-13 08:05,5724,19813272,346424
2013-04-13 08:10,5516,18375886,321248
2013-04-13 08:15,7312,16573665,288464
2013-04-13 08:20,5364,14953265,259116
2013-04-13 08:25,4207,13866152,242425
2013-04-13 08:30,1186,13194522,239298
2013-04-13 08:35,1136,12752811,231027
2013-04-13 08:40,1126,12853843,232854
2013-04-13 08:45,1160,12835843,232730
2013-04-13 08:50,1080,11936967,216208
2013-04-13 08:55,1090,11694886,212101
2013-04-13 08:59,918,10180066,184441
2013-04-13 09:05,1027,9386315,169629
2013-04-13 09:10,1015,9267932,167728
2013-04-13 09:15,1002,9005983,162794
2013-04-13 09:20,1144,13414703,242899
2013-04-13 09:25,1036,9672713,174917
2013-04-13 09:30,1004,8983155,162088
2013-04-13 09:35,949,6583651,118405
2013-04-13 09:40,964,7137627,128312
2013-04-13 09:45,1021,8676401,156493
2013-04-13 09:50,993,8798595,158966
2013-04-13 09:55,1040,8965288,162041
2013-04-13 09:59,871,8079165,146405
2013-04-13 10:05,1018,9895960,179149
2013-04-13 10:10,1072,10591171,192080
2013-04-13 10:15,1075,10633994,192598
2013-04-13 10:20,1053,10631355,192804
2013-04-13 10:25,1140,9643906,174281
2013-04-13 10:30,1064,9628079,174289
2013-04-13 10:35,1023,10011718,181190
2013-04-13 10:40,804,10405798,188851
2013-04-13 10:45,845,10627629,192513
2013-04-13 10:50,810,10102823,183161
2013-04-13 10:55,832,10498069,190144
2013-04-13 10:59,737,9328873,169066
2013-04-13 11:05,852,11226418,203565
2013-04-13 11:10,847,11534740,209339
2013-04-13 11:15,869,11597808,210315
2013-04-13 11:20,850,11714314,213071
2013-04-13 11:25,899,12265182,222680
2013-04-13 11:30,891,12370247,224458
2013-04-13 11:35,875,12122016,220121
2013-04-13 11:40,895,12467294,226589
2013-04-13 11:45,903,12484892,226509
2013-04-13 11:50,868,12609893,229065
2013-04-13 11:55,915,13007535,235731
2013-04-13 11:59,747,10910073,198120
2013-04-13 12:05,859,12240027,222264
2013-04-13 12:10,882,12097363,219800
2013-04-13 12:15,866,11846028,214763
2013-04-13 12:20,833,11567744,210119
2013-04-13 12:25,844,11159383,202336
2013-04-13 12:30,839,10669869,193370
2013-04-13 12:35,796,10381751,188037
2013-04-13 12:40,777,9980022,180900
2013-04-13 12:45,799,9576386,173450
2013-04-13 12:50,777,9243305,167295
2013-04-13 12:55,767,9022833,163113
2013-04-13 12:59,609,7028493,127228
2013-04-13 13:05,755,8115924,146645
2013-04-13 13:10,733,7552161,136373
2013-04-13 13:15,723,7230097,130044
2013-04-13 13:20,702,6759341,121788
2013-04-13 13:25,706,6538120,117771
2013-04-13 13:30,664,6084988,109243
2013-04-13 13:35,687,5771269,103334
2013-04-13 13:40,637,5281245,94865
2013-04-13 13:45,612,4797693,85869
2013-04-13 13:50,663,4660627,83158
2013-04-13 13:55,666,4165959,74237
2013-04-13 13:59,458,3103248,55286
2013-04-13 14:05,623,3700382,65290
2013-04-13 14:10,615,4020969,71506
2013-04-13 14:15,590,4070360,72711
2013-04-13 14:20,616,4251841,75399
2013-04-13 14:25,671,4492844,79757
2013-04-13 14:30,611,4239698,75892
2013-04-13 14:35,614,4352663,77500
2013-04-13 14:40,579,4067359,72331
2013-04-13 14:45,621,3890703,69218
2013-04-13 14:50,576,3535941,62764
2013-04-13 14:55,587,3244599,57051
2013-04-13 14:59,486,2708381,47682
2013-04-13 15:05,584,3074654,54159
2013-04-13 15:10,543,2720439,47832
2013-04-13 15:15,564,2535631,43936
2013-04-13 15:20,579,2370254,41011
2013-04-13 15:25,470,562573,8891
2013-04-13 15:30,467,142431,1495
2013-04-13 15:35,504,188288,2024
2013-04-13 15:40,465,144985,1564
2013-04-13 15:45,475,173393,1848
2013-04-13 15:50,482,173547,1877
2013-04-13 15:55,488,149853,1468
2013-04-13 15:59,393,138737,1429
2013-04-13 16:05,467,156016,1629
2013-04-13 16:10,504,159860,1661
2013-04-13 16:15,482,190315,2091
2013-04-13 16:20,455,153548,1580
2013-04-13 16:25,474,152254,1415
2013-04-13 16:30,516,209957,2505
2013-04-13 16:35,485,169999,1777
2013-04-13 16:40,461,137820,1345
2013-04-13 16:45,521,182711,1981
2013-04-13 16:50,442,135146,1213
2013-04-13 16:55,480,164998,1796
2013-04-13 16:59,414,137485,1472
2013-04-13 17:05,456,139600,1250
2013-04-13 17:10,491,172584,2005
2013-04-13 17:15,505,220845,2542
2013-04-13 17:20,465,136279,1377
2013-04-13 17:25,462,144921,1412
2013-04-13 17:30,454,130385,1243
2013-04-13 17:35,483,132300,1237
2013-04-13 17:40,469,163206,1702
2013-04-13 17:45,460,145194,1377
2013-04-13 17:50,466,130357,1216
2013-04-13 17:55,454,129366,1163
2013-04-13 17:59,362,93855,841
2013-04-13 18:05,458,149585,1413
2013-04-13 18:10,484,157340,1705
2013-04-13 18:15,477,165731,1671
2013-04-13 18:20,469,156038,1606
2013-04-13 18:25,504,206543,2319
2013-04-13 18:30,461,123940,1142
2013-04-13 18:35,478,171957,1861
2013-04-13 18:40,450,125250,1093
2013-04-13 18:45,484,140357,1274
2013-04-13 18:50,466,165355,1793
2013-04-13 18:55,442,142248,1278
2013-04-13 18:59,397,97599,929
2013-04-13 19:05,468,162796,1643
2013-04-13 19:10,469,144612,1453
2013-04-13 19:15,480,148035,1354
2013-04-13 19:20,461,128601,1262
2013-04-13 19:25,485,157609,1511
2013-04-13 19:30,442,119418,1078
2013-04-13 19:35,504,184199,2056
2013-04-13 19:40,467,150124,1491
2013-04-13 19:45,461,140547,1374
2013-04-13 19:50,485,153807,1610
2013-04-13 19:55,486,173458,1823
2013-04-13 19:59,373,106326,1067
2013-04-13 20:05,499,197560,2180
2013-04-13 20:10,497,154390,1616
2013-04-13 20:15,466,166004,1753
2013-04-13 20:20,474,159688,1749
2013-04-13 20:25,482,153497,1429
2013-04-13 20:30,442,109759,1003
2013-04-13 20:35,464,160750,1674
2013-04-13 20:40,465,132068,1221
2013-04-13 20:45,468,131026,1163
2013-04-13 20:50,445,117231,1044
2013-04-13 20:55,464,164361,1692
2013-04-13 20:59,405,124672,1321
2013-04-13 21:05,473,168789,1842
2013-04-13 21:10,445,120126,1205
2013-04-13 21:15,490,166692,1693
2013-04-13 21:20,484,141771,1523
2013-04-13 21:25,471,171083,1705
2013-04-13 21:30,462,148488,1550
2013-04-13 21:35,483,146729,1447
2013-04-13 21:40,453,139576,1441
2013-04-13 21:45,481,163238,1841
2013-04-13 21:50,481,142662,1374
2013-04-13 21:55,473,166026,1753
2013-04-13 21:59,384,130568,1266
2013-04-13 22:05,478,157227,1749
2013-04-13 22:10,467,133647,1305
2013-04-13 22:15,455,137923,1394
2013-04-13 22:20,449,113971,1083
2013-04-13 22:25,470,145237,1304
2013-04-13 22:30,432,113634,1061
2013-04-13 22:35,437,177618,1727
2013-04-13 22:40,326,88947,773
2013-04-13 22:45,215,136141,1157
2013-04-13 22:50,74,95502,678
2013-04-13 22:55,83,141169,1221
2013-04-13 22:59,85,97201,810
2013-04-13 23:05,92,126988,1157
2013-04-13 23:10,77,118313,1035
2013-04-13 23:15,100,104593,848
2013-04-13 23:20,6269,5322737,78545
2013-04-13 23:25,5374,80829972,1437007
2013-04-13 23:30,2593,86144355,1539863
2013-04-13 23:35,2670,94138391,1683999
2013-04-13 23:40,2727,91291968,1626426
2013-04-13 23:45,2595,90638508,1625956
2013-04-13 23:50,2874,94077469,1670706
2013-04-13 23:55,2735,93751359,1680263
2013-04-13 23:59,2346,83101476,1483339
2013-04-14 00:05,2822,99326127,1768411
2013-04-14 00:10,2858,93889122,1657632
2013-04-14 00:15,2689,95041113,1700629
2013-04-14 00:20,2703,91224500,1631957
2013-04-14 00:25,2818,95242803,1703283
2013-04-14 00:30,3107,105919790,1861817
2013-04-14 00:35,3011,95310315,1671229
2013-04-14 00:40,2757,94762812,1698878
2013-04-14 00:45,2829,96783578,1731691
2013-04-14 00:50,2817,97772906,1746921
2013-04-14 00:55,2812,99661646,1778020
2013-04-14 00:59,2540,88748793,1565026
2013-04-14 01:05,3089,110668324,1916851
2013-04-14 01:10,2930,107661434,1915233
2013-04-14 01:15,2895,101164237,1805945
2013-04-14 01:20,2934,103413952,1844097
2013-04-14 01:25,2856,102033846,1819200
2013-04-14 01:30,3194,111456393,1931137
2013-04-14 01:35,3173,155644728,2134180
2013-04-14 01:40,2912,115213384,1833903
2013-04-14 01:45,1516,55612965,986708
2013-04-14 01:50,195,256730,2477
2013-04-14 01:55,120,181053,1157
2013-04-14 01:59,154,210683,1883
2013-04-14 02:05,213,276164,2621
2013-04-14 02:10,163,225399,1740
2013-04-14 02:15,219,266053,2452
2013-04-14 02:20,190,268653,2392
2013-04-14 02:25,142,195132,1377
2013-04-14 02:30,206,279776,2614
2013-04-14 02:35,172,223079,1765
2013-04-14 02:40,193,269299,2486
2013-04-14 02:45,180,230017,1976
2013-04-14 02:50,207,280152,2620
2013-04-14 02:55,170,233933,2031
2013-04-14 02:59,204,291388,3094
2013-04-14 03:05,158,215228,1851
2013-04-14 03:10,166,222783,1686
2013-04-14 03:15,198,238825,2161
2013-04-14 03:20,132,200725,1414
2013-04-14 03:25,209,287790,2958
2013-04-14 03:30,161,232000,1964
2013-04-14 03:35,165,229474,1843
2013-04-14 03:40,210,281530,2737
2013-04-14 03:45,198,282567,2716
2013-04-14 03:50,173,228764,1864
2013-04-14 03:55,204,268014,2618
2013-04-14 03:59,131,188749,1669
2013-04-14 04:05,134,190587,1473
2013-04-14 04:10,216,276434,2446
2013-04-14 04:15,180,241031,2192
2013-04-14 04:20,160,232876,1941
2013-04-14 04:25,208,241071,2139
2013-04-14 04:30,189,272460,2610
2013-04-14 04:35,181,265520,2587
2013-04-14 04:40,226,290107,2877
2013-04-14 04:45,183,263059,2380
2013-04-14 04:50,198,250115,2265
2013-04-14 04:55,188,257893,2384
2013-04-14 04:59,135,186268,1523
2013-04-14 05:05,153,224667,2005
2013-04-14 05:10,223,300916,3049
2013-04-14 05:15,138,185337,1322
2013-04-14 05:20,151,213430,1760
2013-04-14 05:25,183,246209,2111
2013-04-14 05:30,145,204751,1366
2013-04-14 05:35,185,251114,2254
2013-04-14 05:40,185,243018,2272
2013-04-14 05:45,151,222435,1937
2013-04-14 05:50,191,256144,2302
2013-04-14 05:55,201,275979,2605
2013-04-14 05:59,115,159555,1115
2013-04-14 06:05,191,243890,2113
2013-04-14 06:10,195,283300,2708
2013-04-14 06:15,142,208862,1640
2013-04-14 06:20,174,251905,2269
2013-04-14 06:25,145,189550,1407
2013-04-14 06:30,140,215151,1744
2013-04-14 06:35,204,268466,2460
2013-04-14 06:40,18830,2233419,21803
2013-04-14 06:45,3066,872330,5497
2013-04-14 06:50,42368,123752205,1736805
2013-04-14 06:55,23142,477835705,2088710
2013-04-14 06:59,4808,838366118,1876430
2013-04-14 07:05,3458,590190156,2145485
2013-04-14 07:10,20146,197911812,1664426
2013-04-14 07:15,14945,87508790,1001851
2013-04-14 07:20,4541,42773314,672798
2013-04-14 07:25,10555,35706866,588174
2013-04-14 07:30,8866,32518824,427838
2013-04-14 07:35,5621,22450465,307373
2013-04-14 07:40,7201,16953671,277252
2013-04-14 07:45,5097,14798022,251338
2013-04-14 07:50,4985,14632775,241906
2013-04-14 07:55,4953,14118263,235177
2013-04-14 07:59,4149,11107437,188436
2013-04-14 08:05,4962,13136067,222714
2013-04-14 08:10,4975,12894677,218200
2013-04-14 08:15,4916,12387958,209138
2013-04-14 08:20,3902,11637399,198514
2013-04-14 08:25,717,9635692,171418
2013-04-14 08:30,741,9596907,170131
2013-04-14 08:35,626,8902763,158009
2013-04-14 08:40,691,9065787,160944
2013-04-14 08:45,630,8467196,150787
2013-04-14 08:50,507,8088194,144147
2013-04-14 08:55,507,7569774,134871
2013-04-14 08:59,478,6223873,110800
2013-04-14 09:05,468,6956717,124075
2013-04-14 09:10,3326,6832904,121621
2013-04-14 09:15,14767,65818241,1116191
2013-04-14 09:20,25134,287691766,2224992
2013-04-14 09:25,25125,453163407,2269526
2013-04-14 09:30,18950,418223219,2183598
2013-04-14 09:35,7204,878959981,2344431
2013-04-14 09:40,10494,832607543,2186041
2013-04-14 09:45,5297,620897353,1887219
2013-04-14 09:50,7322,294046519,1906655
2013-04-14 09:55,5081,131356172,1822240
2013-04-14 09:59,3100,97045002,1451129
2013-04-14 10:05,5890,81111737,1376296
2013-04-14 10:10,1350,36832166,653435
2013-04-14 10:15,3298,36828197,662094
2013-04-14 10:20,1208,29832824,538337
2013-04-14 10:25,1092,27677070,499090
2013-04-14 10:30,1473,39045901,690985
2013-04-14 10:35,1291,35313977,630244
2013-04-14 10:40,1091,26657299,482581
2013-04-14 10:45,1030,25248697,457904
2013-04-14 10:50,979,23221680,420282
2013-04-14 10:55,1043,24912578,449616
2013-04-14 10:59,898,22075693,400835
2013-04-14 11:05,1127,27185809,492102
2013-04-14 11:10,1451,20907347,378953
2013-04-14 11:15,3002,21257838,385167
2013-04-14 11:20,2969,20574744,372750
2013-04-14 11:25,2945,20896557,379035
2013-04-14 11:30,3020,20941212,379898
2013-04-14 11:35,2578,20233114,366758
2013-04-14 11:40,1153,20386969,369446
2013-04-14 11:45,1128,20078287,364041
2013-04-14 11:50,1118,20146833,364902
2013-04-14 11:55,1152,20315114,368212
2013-04-14 11:59,927,15873095,287672
2013-04-14 12:05,1099,18293025,330996
2013-04-14 12:10,1036,17504296,316606
2013-04-14 12:15,1028,17400130,315123
2013-04-14 12:20,1259,17505784,316906
2013-04-14 12:25,3578,17928487,324375
2013-04-14 12:30,5315,17748148,320948
2013-04-14 12:35,5948,17628739,319140
2013-04-14 12:40,5214,17613226,318306
2013-04-14 12:45,4833,17582415,317954
2013-04-14 12:50,4384,17840588,322843
2013-04-14 12:55,4634,17842579,322988
2013-04-14 12:59,3841,14723839,266265
2013-04-14 13:05,4594,17633071,319000
2013-04-14 13:10,3844,17191477,311356
2013-04-14 13:15,2504,17209417,311633
2013-04-14 13:20,2242,16621301,299966
2013-04-14 13:25,2204,16414816,296958
2013-04-14 13:30,2246,16607387,300186
2013-04-14 13:35,2215,16324075,295170
2013-04-14 13:40,2190,16048936,290081
2013-04-14 13:45,2186,15385867,278168
2013-04-14 13:50,2251,15726327,284462
2013-04-14 13:55,2217,15789124,285410
2013-04-14 13:59,1800,12775197,230518
2013-04-14 14:05,2159,15833161,286565
2013-04-14 14:10,2181,15948784,288620
2013-04-14 14:15,77574,38902120,675705
2013-04-14 14:20,322236,111217064,1886195
2013-04-14 14:25,328283,119079620,1862171
2013-04-14 14:30,856438,386915853,5604336
2013-04-14 14:35,1199933,407573654,6273478
2013-04-14 14:40,1211694,388543453,6316604
2013-04-14 14:45,1305491,401186489,6569936
2013-04-14 14:50,1315822,432452859,6464226
2013-04-14 14:55,1304687,404126077,6368472
2013-04-14 14:59,1080239,316468714,5232972
2013-04-14 15:05,1288457,370144758,6233038
2013-04-14 15:10,863608,261092485,4338093
2013-04-14 15:15,188665,65194853,1093602
2013-04-14 15:20,3552,10738508,193452
2013-04-14 15:25,2174,9874610,178582
2013-04-14 15:30,2157,9226885,166774
2013-04-14 15:35,2147,8908867,161068
2013-04-14 15:40,1913,8220435,148465
2013-04-14 15:45,1846,7991859,144300
2013-04-14 15:50,1854,7782035,140247
2013-04-14 15:55,1827,7326133,131856
2013-04-14 15:59,1507,5654951,101365
2013-04-14 16:05,1809,6367998,114871
2013-04-14 16:10,1783,5987043,107475
2013-04-14 16:15,1824,5574584,99675
2013-04-14 16:20,1799,5388441,96255
2013-04-14 16:25,1536,4672095,83481
2013-04-14 16:30,1473,4423411,78757
2013-04-14 16:35,1515,4065431,71832
2013-04-14 16:40,1333,3780629,67015
2013-04-14 16:45,1184,3849610,68408
2013-04-14 16:50,1239,4105615,72639
2013-04-14 16:55,1196,4353761,77470
2013-04-14 16:59,1001,3874783,69270
2013-04-14 17:05,1353,4404314,77989
2013-04-14 17:10,1081,4540183,80975
2013-04-14 17:15,977,4045956,72006
2013-04-14 17:20,787,3935520,69768
2013-04-14 17:25,676,3705041,65718
2013-04-14 17:30,709,3376631,59409
2013-04-14 17:35,736,3342914,59039
2013-04-14 17:40,690,3067173,54022
2013-04-14 17:45,727,2830728,49346
2013-04-14 17:50,671,2797889,48814
2013-04-14 17:55,397,2540097,44125
2013-04-14 17:59,175,1727988,29608
2013-04-14 18:05,122,141241,1347
2013-04-14 18:10,99,131282,1009
2013-04-14 18:15,132,155029,1426
2013-04-14 18:20,110,124293,998
2013-04-14 18:25,91,113169,767
2013-04-14 18:30,140,171311,1716
2013-04-14 18:35,90,118868,1031
2013-04-14 18:40,139,154455,1371
2013-04-14 18:45,139,156835,1528
2013-04-14 18:50,83,117591,868
2013-04-14 18:55,97,104590,736
2013-04-14 18:59,103,124443,1086
2013-04-14 19:05,76,102040,640
2013-04-14 19:10,124,138116,1183
2013-04-14 19:15,112,146169,1418
2013-04-14 19:20,83,109269,741
2013-04-14 19:25,127,164793,1663
2013-04-14 19:30,122,174116,1674
2013-04-14 19:35,77,91364,621
2013-04-14 19:40,123,161833,1638
2013-04-14 19:45,110,152818,1475
2013-04-14 19:50,79,107926,862
2013-04-14 19:55,105,124009,1000
2013-04-14 19:59,79,111593,1114
2013-04-14 20:05,99,131070,1096
2013-04-14 20:10,126,179916,1827
2013-04-14 20:15,77,100949,857
2013-04-14 20:20,110,136206,1074
2013-04-14 20:25,116,161767,1771
2013-04-14 20:30,107,141118,1213
2013-04-14 20:35,102,132736,1158
2013-04-14 20:40,120,143478,1378
2013-04-14 20:45,89,102746,676
2013-04-14 20:50,114,143660,1291
2013-04-14 20:55,105,112768,884
2013-04-14 20:59,70,90946,640
2013-04-14 21:05,81,100486,807
2013-04-14 21:10,98,119588,812
2013-04-14 21:15,91,105537,760
2013-04-14 21:20,106,131996,1088
2013-04-14 21:25,94,111716,876
2013-04-14 21:30,93,106248,757
2013-04-14 21:35,101,134076,1244
2013-04-14 21:40,116,153617,1415
2013-04-14 21:45,75,93122,611
2013-04-14 21:50,122,148350,1340
2013-04-14 21:55,115,131708,1164
2013-04-14 21:59,93,109586,827
2013-04-14 22:05,98,115919,918
2013-04-14 22:10,80,110363,732
2013-04-14 22:15,86,103524,760
2013-04-14 22:20,109,129473,1156
2013-04-14 22:25,83,103324,702
2013-04-14 22:30,86,106872,734
2013-04-14 22:35,110,142791,1440
2013-04-14 22:40,123,134505,1054
2013-04-14 22:45,87,109442,846
2013-04-14 22:50,113,148490,1278
2013-04-14 22:55,112,115771,818
2013-04-14 22:59,87,103751,882
2013-04-14 23:05,93,113960,882
2013-04-14 23:10,109,118424,903
2013-04-14 23:15,87,117583,928
2013-04-14 23:20,98,135063,1086
2013-04-14 23:25,110,122552,1051
2013-04-14 23:30,113,153280,1427
2013-04-14 23:35,87,119882,1043
2013-04-14 23:40,123,164443,1661
2013-04-14 23:45,63,62930,482
2013-04-14 23:49,10,2322,14
2013-04-14 23:55,8,4090,37
2013-04-14 23:59,10,2601,12
2013-04-15 00:05,8,1564,12
2013-04-15 00:10,12,2628,14
2013-04-15 00:13,9,2299,12
2013-04-15 00:20,8,1623,11
2013-04-15 00:25,12,5561,43
2013-04-15 00:29,6,1570,9
2013-04-15 00:35,12,2593,15
2013-04-15 00:40,8,1428,9
2013-04-15 00:45,13,2334,15
2013-04-15 00:49,13,2544,17
2013-04-15 00:55,7,3368,34
2013-04-15 00:59,12,5213,41
2013-04-15 01:05,5,1294,9
2013-04-15 01:10,8,1485,8
2013-04-15 01:13,9,2299,12
2013-04-15 01:20,5,1353,8
2013-04-15 01:25,10,4751,39
2013-04-15 01:30,11,4360,40
2013-04-15 01:35,9,2325,12
2013-04-15 01:40,5,1005,6
2013-04-15 01:45,45,52239,325
2013-04-15 01:50,84,107066,776
2013-04-15 01:55,100,138126,1329
2013-04-15 01:59,76,113433,1036
2013-04-15 02:05,91,103620,842
2013-04-15 02:10,110,140159,1254
2013-04-15 02:15,92,99638,799
2013-04-15 02:20,94,122950,964
2013-04-15 02:25,75,102272,833
2013-04-15 02:30,83,107435,879
2013-04-15 02:35,75,101800,766
2013-04-15 02:40,108,130508,1211
2013-04-15 02:45,81,105323,676
2013-04-15 02:50,90,127917,1118
2013-04-15 02:55,130,166531,1709
2013-04-15 02:59,67,99852,823
2013-04-15 03:05,70,92368,721
2013-04-15 03:10,109,154710,1461
2013-04-15 03:15,86,90071,631
2013-04-15 03:20,97,137259,1182
2013-04-15 03:25,104,119790,1111
2013-04-15 03:30,97,118034,873
2013-04-15 03:35,73,105147,934
2013-04-15 03:40,107,150176,1424
2013-04-15 03:45,69,95777,716
2013-04-15 03:50,100,134985,1223
2013-04-15 03:55,104,139312,1332
2013-04-15 03:59,102,114057,1014
2013-04-15 04:05,105,151639,1472
2013-04-15 04:10,83,116074,928
2013-04-15 04:15,99,122429,1074
2013-04-15 04:20,107,127193,1139
2013-04-15 04:25,82,113065,1006
2013-04-15 04:30,119,154548,1462
2013-04-15 04:35,70,84103,665
2013-04-15 04:40,102,121563,970
2013-04-15 04:45,80,109038,968
2013-04-15 04:50,89,128416,1000
2013-04-15 04:55,101,121971,1107
2013-04-15 04:59,87,125293,1161
2013-04-15 05:05,108,140020,1349
2013-04-15 05:10,98,135862,1265
2013-04-15 05:15,89,111858,886
2013-04-15 05:20,109,138470,1375
2013-04-15 05:25,86,120953,1082
2013-04-15 05:30,133,159555,1594
2013-04-15 05:35,89,118556,1072
2013-04-15 05:40,77,102695,714
2013-04-15 05:45,103,120597,1111
2013-04-15 05:50,113,132153,1106
2013-04-15 05:55,82,95034,782
2013-04-15 05:59,112,149822,1496
2013-04-15 06:05,89,92895,665
2013-04-15 06:10,87,125423,993
2013-04-15 06:15,96,117562,1040
2013-04-15 06:20,89,121370,969
2013-04-15 06:25,83,113572,917
2013-04-15 06:30,97,108961,858
2013-04-15 06:35,78,101941,828
2013-04-15 06:40,83,105680,862
2013-04-15 06:45,63,79907,536
2013-04-15 06:50,6649,1527402,8729
2013-04-15 06:55,3009,683587,3923
2013-04-15 06:59,9149,27130563,442846
2013-04-15 07:05,43535,209682698,2131497
2013-04-15 07:10,9226,835164546,2164871
2013-04-15 07:15,3708,1000013407,2262338
2013-04-15 07:20,4412,449407478,2092582
2013-04-15 07:25,14132,204567024,1785311
2013-04-15 07:30,2551,101242902,1303951
2013-04-15 07:35,5095,62294164,974175
2013-04-15 07:40,4738,16940378,295866
2013-04-15 07:45,2046,10760150,191967
2013-04-15 07:50,6514,13483313,236094
2013-04-15 07:55,4785,7044312,122839
2013-04-15 07:59,2903,4677041,63443
2013-04-15 08:05,2777,2545201,42289
2013-04-15 08:10,2627,7587032,134683
2013-04-15 08:15,1064,6856092,121312
2013-04-15 08:20,866,2639904,44713
2013-04-15 08:25,849,2356864,39671
2013-04-15 08:30,841,2378081,40189
2013-04-15 08:35,802,2452087,41830
2013-04-15 08:40,6822,25570659,369913
2013-04-15 08:45,36802,217428522,2122806
2013-04-15 08:50,18889,485001391,2082810
2013-04-15 08:55,7592,737789778,2176290
2013-04-15 08:59,4013,641632803,1900050
2013-04-15 09:05,13947,538055109,1990285
2013-04-15 09:10,3075,278400734,1373062
2013-04-15 09:15,801,2861089,49369
2013-04-15 09:20,753,655850,9394
2013-04-15 09:25,799,394218,4386
2013-04-15 09:30,749,324922,3363
2013-04-15 09:35,728,297051,3051
2013-04-15 09:40,769,381406,4367
2013-04-15 09:45,742,339526,3584
2013-04-15 09:50,735,338493,3614
2013-04-15 09:55,876,3176212,54925
2013-04-15 09:59,1322,15824762,283318
2013-04-15 10:00,4,186259,3402
