firstseen	lastseen	srcip	dstip	sport	dport	conns	maxpkts	avgpkts	maxbytes	avgbytes
2013-04-06 08:41:45	2013-04-06 08:41:45	172.10.1.110	10.199.250.2	4014	28477	1	42	42.0	2360	2360.0
2013-04-07 09:03:50	2013-04-07 09:03:50	172.10.1.110	10.199.250.2	4097	35579	1	55	55.0	2978	2978.0
2013-04-04 09:51:59	2013-04-04 09:51:59	172.10.1.110	10.199.250.2	4109	21599	1	45	45.0	2438	2438.0
2013-04-01 12:47:38	2013-04-01 12:47:38	172.10.1.110	10.199.250.2	4126	7698	1	30	30.0	1628	1628.0
2013-04-02 09:28:14	2013-04-02 09:28:14	172.10.1.110	10.199.250.2	4182	4063	1	35	35.0	1898	1898.0
2013-04-06 11:15:32	2013-04-06 11:15:32	172.10.1.110	10.199.250.2	4295	32375	1	39	39.0	2318	2318.0
2013-04-01 12:20:02	2013-04-01 12:20:02	172.10.1.110	10.199.250.2	4322	6995	1	30	30.0	1628	1628.0
2013-04-01 13:35:30	2013-04-01 13:35:30	172.10.1.110	10.199.250.2	4344	8914	1	30	30.0	1628	1628.0
2013-04-02 15:08:33	2013-04-02 15:08:33	172.10.1.110	10.199.250.2	4347	12709	1	42	42.0	2276	2276.0
2013-04-07 07:37:18	2013-04-07 07:37:18	172.10.1.110	10.199.250.2	4381	33390	1	3	3.0	186	186.0
2013-04-02 12:51:48	2013-04-02 12:51:48	172.10.1.110	10.199.250.2	4382	9239	1	54	54.0	2924	2924.0
2013-04-06 08:50:20	2013-04-06 08:50:20	172.10.1.110	10.199.250.2	4419	28702	1	41	41.0	2222	2222.0
2013-04-04 09:00:14	2013-04-04 09:00:14	172.10.1.110	10.199.250.2	4467	20284	1	4	4.0	224	224.0
2013-04-04 08:48:18	2013-04-04 08:48:18	172.10.1.110	10.199.250.2	4663	19986	1	33	33.0	1930	1930.0
2013-04-01 11:59:57	2013-04-01 11:59:57	172.10.1.110	10.199.250.2	4780	6477	1	14	14.0	764	764.0
2013-04-04 10:58:30	2013-04-04 10:58:30	172.10.1.110	10.199.250.2	4842	23293	1	14	14.0	764	764.0
2013-04-02 07:43:04	2013-04-02 07:45:04	172.10.1.110	10.199.250.2	4868	1427	2	30	15.5	1628	841.0
2013-04-07 09:00:01	2013-04-07 09:00:01	172.10.1.110	10.199.250.2	4918	35481	1	47	47.0	2962	2962.0
2013-04-02 14:05:52	2013-04-02 14:05:52	172.10.1.110	10.199.250.2	4924	11112	1	46	46.0	2492	2492.0
2013-04-04 07:34:22	2013-04-04 07:34:22	172.10.1.110	10.199.250.2	4984	18126	1	14	14.0	764	764.0
2013-04-02 08:47:46	2013-04-02 08:47:46	172.10.1.111	10.199.250.2	1151	3037	1	31	31.0	1682	1682.0
2013-04-01 14:22:05	2013-04-01 14:22:05	172.10.1.111	10.199.250.2	1290	10095	1	14	14.0	764	764.0
2013-04-01 10:06:36	2013-04-01 10:06:36	172.10.1.111	10.199.250.2	1362	3606	1	54	54.0	2924	2924.0
2013-04-04 08:10:01	2013-04-04 08:10:01	172.10.1.111	10.199.250.2	1364	19024	1	46	46.0	2576	2576.0
2013-04-01 13:27:51	2013-04-01 13:27:51	172.10.1.111	10.199.250.2	1393	8720	1	43	43.0	2330	2330.0
2013-04-01 15:01:03	2013-04-01 15:01:03	172.10.1.111	10.199.250.2	1402	11087	1	32	32.0	1736	1736.0
2013-04-06 07:27:37	2013-04-06 07:27:37	172.10.1.111	10.199.250.2	1482	21	1	86	86.0	5250	5250.0
2013-04-02 10:44:48	2013-04-02 10:44:48	172.10.1.111	10.199.250.2	1512	6012	1	16	16.0	872	872.0
2013-04-01 09:48:20	2013-04-01 09:48:20	172.10.1.111	10.199.250.2	1521	3141	1	30	30.0	1628	1628.0
2013-04-06 10:15:26	2013-04-06 10:15:26	172.10.1.111	10.199.250.2	1633	30854	1	14	14.0	764	764.0
2013-04-01 09:59:12	2013-04-01 09:59:12	172.10.1.111	10.199.250.2	1720	3416	1	29	29.0	1574	1574.0
2013-04-04 11:13:46	2013-04-04 11:13:46	172.10.1.111	10.199.250.2	2157	23673	1	16	16.0	940	940.0
2013-04-01 16:08:04	2013-04-01 16:08:04	172.10.1.111	10.199.250.2	2314	12785	1	30	30.0	1628	1628.0
2013-04-02 15:18:50	2013-04-02 15:18:50	172.10.1.111	10.199.250.2	2375	12964	1	45	45.0	2438	2438.0
2013-04-02 11:36:18	2013-04-02 11:36:18	172.10.1.111	10.199.250.2	2539	7322	1	44	44.0	2384	2384.0
2013-04-02 15:26:55	2013-04-02 15:26:55	172.10.1.111	10.199.250.2	2549	13168	1	29	29.0	1574	1574.0
2013-04-04 11:21:16	2013-04-04 11:21:16	172.10.1.111	10.199.250.2	2643	23862	1	14	14.0	764	764.0
2013-04-02 14:03:02	2013-04-02 14:03:02	172.10.1.111	10.199.250.2	2842	11042	1	36	36.0	1952	1952.0
2013-04-06 11:00:26	2013-04-06 11:00:26	172.10.1.111	10.199.250.2	3083	31993	1	39	39.0	2430	2430.0
2013-04-02 08:59:41	2013-04-02 08:59:41	172.10.1.111	10.199.250.2	3198	3336	1	30	30.0	1628	1628.0
2013-04-03 07:18:37	2013-04-03 07:18:37	172.10.1.111	10.199.250.2	3209	13444	1	14	14.0	764	764.0
2013-04-04 10:53:43	2013-04-04 10:53:43	172.10.1.111	10.199.250.2	3275	23170	1	39	39.0	2114	2114.0
2013-04-06 08:18:40	2013-04-06 08:18:40	172.10.1.111	10.199.250.2	3282	27894	1	31	31.0	1718	1718.0
2013-04-02 08:40:13	2013-04-02 08:40:13	172.10.1.111	10.199.250.2	3324	2841	1	32	32.0	1736	1736.0
2013-04-02 15:06:46	2013-04-02 15:06:46	172.10.1.111	10.199.250.2	3413	12664	1	14	14.0	764	764.0
2013-04-02 12:24:59	2013-04-02 12:24:59	172.10.1.111	10.199.250.2	3432	8556	1	44	44.0	2384	2384.0
2013-04-01 13:23:46	2013-04-01 13:23:46	172.10.1.111	10.199.250.2	3498	8616	1	51	51.0	2762	2762.0
2013-04-01 09:23:37	2013-04-01 09:23:37	172.10.1.111	10.199.250.2	3517	2510	1	14	14.0	764	764.0
2013-04-06 10:39:55	2013-04-06 10:39:55	172.10.1.111	10.199.250.2	3560	31471	1	49	49.0	2690	2690.0
2013-04-01 15:04:27	2013-04-01 15:04:27	172.10.1.111	10.199.250.2	3790	11174	1	14	14.0	764	764.0
2013-04-01 10:53:31	2013-04-01 10:53:31	172.10.1.111	10.199.250.2	3990	4794	1	35	35.0	1898	1898.0
2013-04-04 10:20:16	2013-04-04 10:20:16	172.10.1.111	10.199.250.2	4029	22314	1	14	14.0	764	764.0
2013-04-04 10:57:52	2013-04-04 10:57:52	172.10.1.111	10.199.250.2	4097	23275	1	52	52.0	2948	2948.0
2013-04-06 08:30:41	2013-04-06 08:30:41	172.10.1.111	10.199.250.2	4111	28205	1	39	39.0	2114	2114.0
2013-04-06 11:32:02	2013-04-06 11:32:02	172.10.1.111	10.199.250.2	4125	32775	1	55	55.0	3278	3278.0
2013-04-06 07:55:12	2013-04-06 07:55:12	172.10.1.111	10.199.250.2	4148	27310	1	14	14.0	764	764.0
2013-04-06 10:44:08	2013-04-06 10:44:08	172.10.1.111	10.199.250.2	4258	31577	1	40	40.0	2424	2424.0
2013-04-04 09:52:24	2013-04-04 09:52:24	172.10.1.111	10.199.250.2	4406	21607	1	30	30.0	1628	1628.0
2013-04-06 08:34:29	2013-04-06 08:34:29	172.10.1.111	10.199.250.2	4440	28302	1	32	32.0	1948	1948.0
2013-04-01 09:27:36	2013-04-01 09:27:36	172.10.1.111	10.199.250.2	4609	2606	1	43	43.0	2330	2330.0
2013-04-04 09:22:10	2013-04-04 09:22:10	172.10.1.111	10.199.250.2	4748	20842	1	14	14.0	764	764.0
2013-04-06 10:48:18	2013-04-06 10:48:18	172.10.1.111	10.199.250.2	4807	31685	1	51	51.0	2930	2930.0
2013-04-03 08:34:59	2013-04-03 08:34:59	172.10.1.111	10.199.250.2	4821	15402	1	61	61.0	3302	3302.0
2013-04-02 12:52:17	2013-04-02 12:52:17	172.10.1.111	10.199.250.2	4941	9252	1	43	43.0	2330	2330.0
2013-04-05 09:01:55	2013-04-05 09:01:55	172.10.1.112	10.199.250.2	1079	26184	1	59	59.0	3470	3470.0
2013-04-05 09:01:56	2013-04-05 09:01:56	172.10.1.112	10.199.250.2	1099	26185	1	43	43.0	2490	2490.0
2013-04-04 07:47:03	2013-04-04 07:47:03	172.10.1.112	10.199.250.2	1277	18471	1	18	18.0	1040	1040.0
2013-04-03 08:06:19	2013-04-03 08:06:19	172.10.1.112	10.199.250.2	1443	14675	1	41	41.0	2222	2222.0
2013-04-02 09:52:58	2013-04-02 09:52:58	172.10.1.112	10.199.250.2	1519	4696	1	14	14.0	764	764.0
2013-04-03 08:46:22	2013-04-03 08:46:22	172.10.1.112	10.199.250.2	1547	15690	1	35	35.0	1898	1898.0
2013-04-01 10:27:44	2013-04-01 10:27:44	172.10.1.112	10.199.250.2	1837	4144	1	30	30.0	1628	1628.0
2013-04-02 11:21:41	2013-04-02 11:21:41	172.10.1.112	10.199.250.2	1903	6949	1	44	44.0	2384	2384.0
2013-04-05 08:27:29	2013-04-05 08:27:29	172.10.1.112	10.199.250.2	1908	25577	1	36	36.0	2156	2156.0
2013-04-01 09:19:17	2013-04-01 09:19:17	172.10.1.112	10.199.250.2	2007	2393	1	31	31.0	1682	1682.0
2013-04-02 08:38:54	2013-04-02 08:38:54	172.10.1.112	10.199.250.2	2011	2818	1	33	33.0	1790	1790.0
2013-04-01 15:14:06	2013-04-01 15:14:06	172.10.1.112	10.199.250.2	2067	11423	1	47	47.0	2546	2546.0
2013-04-06 11:26:49	2013-04-06 11:26:49	172.10.1.112	10.199.250.2	2096	21	1	5	5.0	278	278.0
2013-04-02 10:45:24	2013-04-02 10:45:24	172.10.1.112	10.199.250.2	2101	6031	1	36	36.0	1952	1952.0
2013-04-02 11:49:35	2013-04-02 11:49:35	172.10.1.112	10.199.250.2	2204	7653	1	30	30.0	1628	1628.0
2013-04-03 08:09:52	2013-04-03 08:09:52	172.10.1.112	10.199.250.2	2252	14760	1	42	42.0	2276	2276.0
2013-04-02 14:19:50	2013-04-02 14:19:50	172.10.1.112	10.199.250.2	2295	11474	1	37	37.0	2006	2006.0
2013-04-06 11:30:22	2013-04-06 11:30:22	172.10.1.112	10.199.250.2	2304	32732	1	39	39.0	2294	2294.0
2013-04-04 08:57:59	2013-04-04 08:57:59	172.10.1.112	10.199.250.2	2466	20231	1	14	14.0	764	764.0
2013-04-04 08:28:03	2013-04-04 08:28:03	172.10.1.112	10.199.250.2	2544	19469	1	40	40.0	2492	2492.0
2013-04-01 16:08:49	2013-04-01 16:08:49	172.10.1.112	10.199.250.2	2763	12806	1	43	43.0	2330	2330.0
2013-04-06 09:31:05	2013-04-06 09:31:05	172.10.1.112	10.199.250.2	2890	29731	1	38	38.0	2144	2144.0
2013-04-01 09:23:11	2013-04-01 09:23:11	172.10.1.112	10.199.250.2	3022	2491	1	35	35.0	1898	1898.0
2013-04-06 10:04:53	2013-04-06 10:04:53	172.10.1.112	10.199.250.2	3249	30590	1	37	37.0	2222	2222.0
2013-04-06 10:09:12	2013-04-06 10:09:12	172.10.1.112	10.199.250.2	3381	30701	1	38	38.0	2060	2060.0
2013-04-01 15:21:59	2013-04-01 15:21:59	172.10.1.112	10.199.250.2	3386	11628	1	34	34.0	1844	1844.0
2013-04-01 15:57:20	2013-04-01 15:57:20	172.10.1.112	10.199.250.2	3425	12516	1	14	14.0	764	764.0
2013-04-03 09:45:32	2013-04-03 09:45:32	172.10.1.112	10.199.250.2	3509	21	1	452	452.0	27396	27396.0
2013-04-02 14:27:24	2013-04-02 14:27:24	172.10.1.112	10.199.250.2	3586	11665	1	52	52.0	2816	2816.0
2013-04-06 08:37:24	2013-04-06 08:37:24	172.10.1.112	10.199.250.2	3592	28363	1	14	14.0	764	764.0
2013-04-06 07:35:41	2013-04-06 07:35:41	172.10.1.112	10.199.250.2	3631	26821	1	43	43.0	2438	2438.0
2013-04-03 08:30:21	2013-04-03 08:30:21	172.10.1.112	10.199.250.2	3822	15284	1	35	35.0	1898	1898.0
2013-04-01 10:57:56	2013-04-01 10:57:56	172.10.1.112	10.199.250.2	4081	4906	1	43	43.0	2330	2330.0
2013-04-06 09:57:11	2013-04-06 09:57:11	172.10.1.112	10.199.250.2	4205	30393	1	41	41.0	2222	2222.0
2013-04-02 13:08:52	2013-04-02 13:08:52	172.10.1.112	10.199.250.2	4219	9673	1	37	37.0	2006	2006.0
2013-04-06 07:23:30	2013-04-06 07:23:30	172.10.1.112	10.199.250.2	4449	26519	1	25	25.0	1390	1390.0
2013-04-03 09:00:55	2013-04-03 09:00:55	172.10.1.112	10.199.250.2	4550	16062	1	31	31.0	1682	1682.0
2013-04-02 13:12:49	2013-04-02 13:12:49	172.10.1.112	10.199.250.2	4626	9773	1	33	33.0	1790	1790.0
2013-04-01 09:54:22	2013-04-01 09:54:22	172.10.1.112	10.199.250.2	4641	3287	1	30	30.0	1628	1628.0
2013-04-01 14:10:38	2013-04-01 14:10:38	172.10.1.112	10.199.250.2	4744	9805	1	14	14.0	764	764.0
2013-04-04 09:22:20	2013-04-04 09:22:20	172.10.1.112	10.199.250.2	4875	20846	1	14	14.0	764	764.0
2013-04-02 13:20:27	2013-04-02 13:20:27	172.10.1.113	10.199.250.2	1132	9969	1	30	30.0	1628	1628.0
2013-04-02 08:32:11	2013-04-02 08:32:11	172.10.1.113	10.199.250.2	1349	2639	1	39	39.0	2114	2114.0
2013-04-01 13:08:34	2013-04-01 13:08:34	172.10.1.113	10.199.250.2	1354	8226	1	52	52.0	2816	2816.0
2013-04-06 10:11:16	2013-04-06 10:11:16	172.10.1.113	10.199.250.2	1463	30749	1	57	57.0	3506	3506.0
2013-04-02 08:55:00	2013-04-02 08:55:00	172.10.1.113	10.199.250.2	1539	3229	1	42	42.0	2276	2276.0
2013-04-02 10:44:56	2013-04-02 10:44:56	172.10.1.113	10.199.250.2	1650	6016	1	40	40.0	2168	2168.0
2013-04-01 13:28:04	2013-04-01 13:28:04	172.10.1.113	10.199.250.2	1767	8725	1	50	50.0	2708	2708.0
2013-04-01 09:59:15	2013-04-01 09:59:15	172.10.1.113	10.199.250.2	1777	3420	1	14	14.0	764	764.0
2013-04-06 11:23:07	2013-04-06 11:23:07	172.10.1.113	10.199.250.2	1852	32550	1	35	35.0	2042	2042.0
2013-04-04 07:38:15	2013-04-04 07:38:15	172.10.1.113	10.199.250.2	1915	18213	1	33	33.0	1854	1854.0
2013-04-03 08:35:58	2013-04-03 08:35:58	172.10.1.113	10.199.250.2	1958	15422	1	14	14.0	764	764.0
2013-04-02 08:08:23	2013-04-02 08:08:23	172.10.1.113	10.199.250.2	1964	2033	1	42	42.0	2276	2276.0
2013-04-03 09:29:39	2013-04-03 09:29:39	172.10.1.113	10.199.250.2	1994	16790	1	33	33.0	1790	1790.0
2013-04-02 14:19:27	2013-04-02 14:19:27	172.10.1.113	10.199.250.2	2021	11462	1	35	35.0	1898	1898.0
2013-04-06 10:31:05	2013-04-06 10:31:05	172.10.1.113	10.199.250.2	2127	31243	1	36	36.0	1952	1952.0
2013-04-04 09:33:36	2013-04-04 09:33:36	172.10.1.113	10.199.250.2	2153	21131	1	51	51.0	2762	2762.0
2013-04-03 07:46:19	2013-04-03 07:46:19	172.10.1.113	10.199.250.2	2170	14160	1	35	35.0	1898	1898.0
2013-04-01 12:21:38	2013-04-01 12:21:38	172.10.1.113	10.199.250.2	2258	7031	1	33	33.0	1790	1790.0
2013-04-04 08:35:19	2013-04-04 08:35:19	172.10.1.113	10.199.250.2	2508	19657	1	65	65.0	4078	4078.0
2013-04-05 07:53:30	2013-04-05 07:53:30	172.10.1.113	10.199.250.2	2676	24763	1	34	34.0	1936	1936.0
2013-04-06 10:35:23	2013-04-06 10:35:23	172.10.1.113	10.199.250.2	2691	31354	1	14	14.0	764	764.0
2013-04-03 08:17:01	2013-04-03 08:17:01	172.10.1.113	10.199.250.2	2746	21	1	1510	1510.0	92505	92505.0
2013-04-02 09:31:15	2013-04-02 09:31:15	172.10.1.113	10.199.250.2	2750	4136	1	14	14.0	764	764.0
2013-04-03 07:30:51	2013-04-03 07:30:51	172.10.1.113	10.199.250.2	2961	13777	1	14	14.0	764	764.0
2013-04-01 10:33:57	2013-04-01 10:33:57	172.10.1.113	10.199.250.2	3147	4294	1	14	14.0	764	764.0
2013-04-02 15:13:30	2013-04-02 15:13:30	172.10.1.113	10.199.250.2	3221	12836	1	35	35.0	1898	1898.0
2013-04-01 13:12:27	2013-04-01 13:12:27	172.10.1.113	10.199.250.2	3292	8322	1	68	68.0	3680	3680.0
2013-04-01 14:16:45	2013-04-01 14:16:45	172.10.1.113	10.199.250.2	3322	9966	1	43	43.0	2330	2330.0
2013-04-02 12:33:29	2013-04-02 12:33:29	172.10.1.113	10.199.250.2	3395	8774	1	30	30.0	1628	1628.0
2013-04-02 14:03:32	2013-04-02 14:03:32	172.10.1.113	10.199.250.2	3407	11057	1	41	41.0	2222	2222.0
2013-04-04 07:55:29	2013-04-04 07:55:29	172.10.1.113	10.199.250.2	3866	18671	1	14	14.0	764	764.0
2013-04-02 13:08:40	2013-04-02 13:08:40	172.10.1.113	10.199.250.2	3986	9668	1	14	14.0	764	764.0
2013-04-01 16:25:51	2013-04-01 16:25:51	172.10.1.113	10.199.250.2	4046	13235	1	35	35.0	1898	1898.0
2013-04-04 10:24:28	2013-04-04 10:24:28	172.10.1.113	10.199.250.2	4223	22427	1	44	44.0	2384	2384.0
2013-04-01 14:34:04	2013-04-01 14:34:04	172.10.1.113	10.199.250.2	4372	10401	1	37	37.0	2006	2006.0
2013-04-01 14:29:39	2013-04-01 14:29:39	172.10.1.113	10.199.250.2	4419	10294	1	39	39.0	2114	2114.0
2013-04-01 14:00:00	2013-04-01 14:00:00	172.10.1.113	10.199.250.2	4435	9537	1	49	49.0	2654	2654.0
2013-04-01 14:21:22	2013-04-01 14:21:22	172.10.1.113	10.199.250.2	4519	10083	1	31	31.0	1682	1682.0
2013-04-07 08:19:01	2013-04-07 08:19:01	172.10.1.113	10.199.250.2	4554	34450	1	45	45.0	2838	2838.0
2013-04-01 11:37:54	2013-04-01 11:37:54	172.10.1.113	10.199.250.2	4692	5917	1	30	30.0	1628	1628.0
2013-04-04 08:19:36	2013-04-04 08:19:36	172.10.1.113	10.199.250.2	4729	19260	1	14	14.0	764	764.0
2013-04-07 08:27:09	2013-04-07 08:27:09	172.10.1.113	10.199.250.2	4757	34655	1	16	16.0	908	908.0
2013-04-03 07:34:41	2013-04-03 07:34:41	172.10.1.113	10.199.250.2	4815	13867	1	40	40.0	2168	2168.0
2013-04-01 14:25:46	2013-04-01 14:25:46	172.10.1.113	10.199.250.2	4833	10195	1	31	31.0	1682	1682.0
2013-04-01 10:45:33	2013-04-01 10:45:33	172.10.1.113	10.199.250.2	4870	4584	1	43	43.0	2330	2330.0
2013-04-03 08:08:56	2013-04-03 08:08:56	172.10.1.114	10.199.250.2	1129	14741	1	14	14.0	764	764.0
2013-04-04 07:34:30	2013-04-04 07:34:30	172.10.1.114	10.199.250.2	1146	21	1	5	5.0	278	278.0
2013-04-04 07:34:32	2013-04-04 07:34:32	172.10.1.114	10.199.250.2	1166	18139	1	3	3.0	186	186.0
2013-04-01 13:10:56	2013-04-01 13:10:56	172.10.1.114	10.199.250.2	1177	8285	1	33	33.0	1790	1790.0
2013-04-02 09:57:35	2013-04-02 09:57:35	172.10.1.114	10.199.250.2	1379	4813	1	14	14.0	764	764.0
2013-04-07 08:09:01	2013-04-07 08:09:01	172.10.1.114	10.199.250.2	1416	34185	1	14	14.0	764	764.0
2013-04-06 08:24:34	2013-04-06 08:24:34	172.10.1.114	10.199.250.2	1571	28039	1	44	44.0	2504	2504.0
2013-04-02 10:41:40	2013-04-02 10:41:40	172.10.1.114	10.199.250.2	1736	5932	1	43	43.0	2330	2330.0
2013-04-05 07:49:21	2013-04-05 07:49:21	172.10.1.114	10.199.250.2	1851	24651	1	38	38.0	2192	2192.0
2013-04-07 07:29:24	2013-04-07 07:29:24	172.10.1.114	10.199.250.2	1914	33237	1	40	40.0	2240	2240.0
2013-04-01 14:50:43	2013-04-01 14:50:43	172.10.1.114	10.199.250.2	2029	10826	1	36	36.0	1952	1952.0
2013-04-04 09:09:59	2013-04-04 09:09:59	172.10.1.114	10.199.250.2	2058	20529	1	3	3.0	186	186.0
2013-04-02 10:17:59	2013-04-02 10:17:59	172.10.1.114	10.199.250.2	2087	5329	1	29	29.0	1574	1574.0
2013-04-01 14:23:05	2013-04-01 14:23:05	172.10.1.114	10.199.250.2	2221	10121	1	14	14.0	764	764.0
2013-04-06 09:35:35	2013-04-06 09:35:35	172.10.1.114	10.199.250.2	2308	29843	1	43	43.0	2330	2330.0
2013-04-06 11:03:40	2013-04-06 11:03:40	172.10.1.114	10.199.250.2	2555	32077	1	44	44.0	2736	2736.0
2013-04-02 15:12:17	2013-04-02 15:12:17	172.10.1.114	10.199.250.2	2561	12802	1	36	36.0	1952	1952.0
2013-04-03 08:17:01	2013-04-03 08:19:02	172.10.1.114	10.199.250.2	2621	14938	2	13	7.0	710	382.0
2013-04-02 07:57:42	2013-04-02 07:57:42	172.10.1.114	10.199.250.2	2631	1758	1	30	30.0	1628	1628.0
2013-04-02 13:18:14	2013-04-02 13:18:14	172.10.1.114	10.199.250.2	2642	9904	1	14	14.0	764	764.0
2013-04-03 07:18:30	2013-04-03 07:18:30	172.10.1.114	10.199.250.2	2963	13435	1	56	56.0	3032	3032.0
2013-04-06 11:10:49	2013-04-06 11:10:49	172.10.1.114	10.199.250.2	2970	32253	1	31	31.0	1750	1750.0
2013-04-04 10:19:11	2013-04-04 10:19:11	172.10.1.114	10.199.250.2	3031	22289	1	46	46.0	2492	2492.0
2013-04-02 13:26:07	2013-04-02 13:26:07	172.10.1.114	10.199.250.2	3081	10101	1	35	35.0	1898	1898.0
2013-04-06 07:31:49	2013-04-06 07:31:49	172.10.1.114	10.199.250.2	3087	26727	1	38	38.0	2264	2264.0
2013-04-03 09:07:49	2013-04-03 09:07:49	172.10.1.114	10.199.250.2	3174	16236	1	34	34.0	1844	1844.0
2013-04-02 09:41:26	2013-04-02 09:41:26	172.10.1.114	10.199.250.2	3337	4406	1	14	14.0	764	764.0
2013-04-07 08:37:35	2013-04-07 08:37:35	172.10.1.114	10.199.250.2	3501	34917	1	59	59.0	3662	3662.0
2013-04-06 11:14:48	2013-04-06 11:14:48	172.10.1.114	10.199.250.2	3502	32348	1	54	54.0	3092	3092.0
2013-04-03 09:00:03	2013-04-03 09:00:03	172.10.1.114	10.199.250.2	3515	16042	1	69	69.0	3734	3734.0
2013-04-04 08:01:29	2013-04-04 08:01:29	172.10.1.114	10.199.250.2	3552	18801	1	36	36.0	2144	2144.0
2013-04-02 08:01:07	2013-04-02 08:01:07	172.10.1.114	10.199.250.2	3606	1845	1	54	54.0	2924	2924.0
2013-04-03 09:31:30	2013-04-03 09:31:30	172.10.1.114	10.199.250.2	3655	16832	1	32	32.0	1736	1736.0
2013-04-03 08:20:58	2013-04-03 08:20:58	172.10.1.114	10.199.250.2	3757	15038	1	14	14.0	764	764.0
2013-04-02 12:42:26	2013-04-02 12:42:26	172.10.1.114	10.199.250.2	3793	8999	1	47	47.0	2546	2546.0
2013-04-02 12:33:49	2013-04-02 12:33:49	172.10.1.114	10.199.250.2	4034	8782	1	14	14.0	764	764.0
2013-04-06 07:52:06	2013-04-06 07:52:06	172.10.1.114	10.199.250.2	4090	27233	1	36	36.0	2060	2060.0
2013-04-02 11:23:05	2013-04-02 11:23:05	172.10.1.114	10.199.250.2	4147	6980	1	35	35.0	1898	1898.0
2013-04-05 07:45:07	2013-04-05 07:45:07	172.10.1.114	10.199.250.2	4233	24537	1	14	14.0	764	764.0
2013-04-10 07:44:28	2013-04-10 07:44:28	172.10.1.114	10.199.250.2	4251	21	1	5	5.0	278	278.0
2013-04-01 13:27:07	2013-04-01 13:27:07	172.10.1.114	10.199.250.2	4264	8699	1	14	14.0	764	764.0
2013-04-06 10:05:53	2013-04-06 10:05:53	172.10.1.114	10.199.250.2	4286	30616	1	43	43.0	2510	2510.0
2013-04-05 08:01:49	2013-04-05 08:01:49	172.10.1.114	10.199.250.2	4302	24972	1	3	3.0	186	186.0
2013-04-02 12:25:46	2013-04-02 12:25:46	172.10.1.114	10.199.250.2	4465	8579	1	14	14.0	764	764.0
2013-04-01 10:49:51	2013-04-01 10:49:51	172.10.1.114	10.199.250.2	4551	4698	1	30	30.0	1628	1628.0
2013-04-02 09:33:28	2013-04-02 09:33:28	172.10.1.114	10.199.250.2	4573	4205	1	40	40.0	2168	2168.0
2013-04-01 13:38:46	2013-04-01 13:38:46	172.10.1.114	10.199.250.2	4758	8991	1	14	14.0	764	764.0
2013-04-01 15:18:12	2013-04-01 15:18:12	172.10.1.114	10.199.250.2	4763	11527	1	4	4.0	224	224.0
2013-04-02 08:28:51	2013-04-02 08:28:51	172.10.1.114	10.199.250.2	4906	2549	1	35	35.0	1898	1898.0
2013-04-03 07:45:29	2013-04-03 07:45:29	172.10.1.114	10.199.250.2	4938	14130	1	37	37.0	2006	2006.0
2013-04-07 08:35:24	2013-04-07 08:35:24	172.10.1.115	10.199.250.2	1042	34861	1	3	3.0	186	186.0
2013-04-01 10:45:48	2013-04-01 10:45:48	172.10.1.115	10.199.250.2	1168	4594	1	43	43.0	2330	2330.0
2013-04-01 14:07:47	2013-04-01 14:07:47	172.10.1.115	10.199.250.2	1578	9731	1	34	34.0	1844	1844.0
2013-04-01 08:39:34	2013-04-01 08:39:34	172.10.1.115	10.199.250.2	1867	1429	1	46	46.0	2492	2492.0
2013-04-06 11:06:29	2013-04-06 11:06:29	172.10.1.115	10.199.250.2	1904	32142	1	34	34.0	2008	2008.0
2013-04-04 08:49:43	2013-04-04 08:49:43	172.10.1.115	10.199.250.2	2023	20029	1	35	35.0	1986	1986.0
2013-04-05 08:41:22	2013-04-05 08:41:22	172.10.1.115	10.199.250.2	2156	21	1	95	95.0	5818	5818.0
2013-04-01 11:51:15	2013-04-01 11:51:15	172.10.1.115	10.199.250.2	2231	6264	1	30	30.0	1628	1628.0
2013-04-04 10:09:08	2013-04-04 10:09:08	172.10.1.115	10.199.250.2	2250	22037	1	29	29.0	1574	1574.0
2013-04-02 14:41:59	2013-04-02 14:41:59	172.10.1.115	10.199.250.2	2474	12033	1	14	14.0	764	764.0
2013-04-04 09:45:00	2013-04-04 09:45:00	172.10.1.115	10.199.250.2	2634	21419	1	30	30.0	1628	1628.0
2013-04-04 10:53:22	2013-04-04 10:53:22	172.10.1.115	10.199.250.2	2777	23160	1	20	20.0	1176	1176.0
2013-04-02 07:35:17	2013-04-02 07:35:17	172.10.1.115	10.199.250.2	2904	1250	1	38	38.0	2264	2264.0
2013-04-01 14:51:59	2013-04-01 14:51:59	172.10.1.115	10.199.250.2	2962	10864	1	14	14.0	764	764.0
2013-04-07 08:57:58	2013-04-07 08:57:58	172.10.1.115	10.199.250.2	3150	35438	1	43	43.0	2330	2330.0
2013-04-06 10:12:57	2013-04-06 10:12:57	172.10.1.115	10.199.250.2	3206	30795	1	14	14.0	764	764.0
2013-04-06 08:45:00	2013-04-06 08:45:00	172.10.1.115	10.199.250.2	3219	28556	1	45	45.0	2462	2462.0
2013-04-02 13:30:24	2013-04-02 13:30:24	172.10.1.115	10.199.250.2	3275	10215	1	14	14.0	764	764.0
2013-04-01 13:12:27	2013-04-01 13:12:27	172.10.1.115	10.199.250.2	3276	8321	1	14	14.0	764	764.0
